Date/Time,CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 12/24  11:00:00,0.0,6201481.948465651,733423.4188806415,352286.12260412396,80760732.93135285,21059095.395367704,69784979.08107884,0.0,0.0
 12/24  12:00:00,0.0,3386924.0008025635,419723.6591417887,204102.3264780756,72747876.91105859,20597211.839502808,53642991.91132659,0.0,0.0
 12/24  13:00:00,0.0,2528563.9224824193,321762.05651431886,144981.64326041247,69802525.58605504,20440129.55365767,48776841.276132174,0.0,0.0
 12/24  14:00:00,0.0,2615496.3939054995,328024.4367867358,146234.81616856158,71286635.99355406,20447645.106838234,58151377.549097165,0.0,0.0
 12/24  15:00:00,0.0,2943309.7358737374,356721.65508737264,159591.93894591095,77370109.55287498,20489699.447916225,69762696.33404037,0.0,0.0
 12/24  16:00:00,0.0,4514503.136015178,499519.04430242185,233163.1044234698,86663544.74482724,20706068.002608832,102946799.7519492,0.0,0.0
 12/24  17:00:00,0.0,7336270.489350303,780600.0697410891,356740.1558905827,92922543.41794762,21110726.07951461,130030075.86469156,0.0,0.0
 12/24  18:00:00,0.0,10461338.572308308,1045321.1635789287,485191.1747119779,98639949.10163082,21503898.192173846,132939813.65370212,0.0,0.0
 12/24  19:00:00,0.0,14569119.502954448,1366645.1615392093,639806.6055089917,109656233.49986406,21979837.62093114,137620713.1723502,0.0,0.0
 12/24  20:00:00,0.0,20060554.213566717,1802188.818216054,835275.4255781441,122331752.67594826,22610850.097677138,150686488.9076619,0.0,0.0
 12/24  21:00:00,0.0,26996608.10390576,2355696.8702661963,1069828.6525385308,134600234.91020343,23398911.37668766,166969717.05059177,0.0,0.0
 12/24  22:00:00,0.0,35937394.3135982,3029781.703795595,1332994.3386882877,146131092.63474202,24336161.896366823,184500186.84859702,0.0,0.0
 12/24  23:00:00,0.0,44744504.53083651,3604944.006103114,1579500.9749011612,155628621.40558922,25157830.83488721,202611706.45903426,0.0,0.0
 12/24  24:00:00,0.0,54023111.8493961,4284679.9836172275,1864749.5020735962,162968877.79947034,26122815.339573763,217562962.4107317,0.0,0.0
 12/25  01:00:00,0.0,62954133.21768197,4830629.850539616,2078731.5812403045,170537573.17578185,26882747.28566286,232448264.13571787,0.0,0.0
 12/25  02:00:00,0.0,73095220.27694906,5459649.905350469,2314123.9916693093,180715292.13473123,27747159.75090272,252184538.228136,0.0,0.0
 12/25  03:00:00,0.0,85188824.04696016,6174132.629219601,2594434.0496548796,193248532.48745483,28741952.532757424,276371727.60830486,0.0,0.0
 12/25  04:00:00,0.0,94508548.2093341,6711526.090029143,2791905.073751176,200119302.63370562,29476817.017663255,292470193.8983943,0.0,0.0
 12/25  05:00:00,0.0,101389953.26913428,7115423.479610298,2932777.5543203796,203395666.55730006,30021586.88781362,302253069.6777862,0.0,0.0
 12/25  06:00:00,0.0,107743024.6885902,7455497.104443058,3055018.176696264,206950985.42832735,30483901.13502226,311826352.07647824,0.0,0.0
 12/25  07:00:00,0.0,111567376.16072826,7655371.992198887,3120558.4282793617,204629510.673301,40046006.41199504,313657782.35138744,0.0,0.0
 12/25  08:00:00,0.0,16959686.27551408,1244199.4811981698,487349.9551506115,193344539.9062926,492770176.63901395,126440185.87022543,0.0,0.0
 12/25  09:00:00,0.0,303275716.21207124,21869939.339254227,5088702.558329015,449083416.1977607,520392179.07292247,812647389.7219357,0.0,0.0
 12/25  10:00:00,4799.041102081583,65417429.43118574,8505883.782019047,21877418.718399137,299800979.356019,546154956.7620153,328867530.26578546,0.0,1387705.0821877145
 12/25  11:00:00,20747.5416497567,41162957.65256111,7110566.669720467,23214856.842145562,260654131.42736572,548506120.7985511,289580498.54236007,0.0,1514493.9577052835
 12/25  12:00:00,42774.53976018647,28201010.931109894,6270207.978899277,22908226.073758766,226352526.3348112,554260911.5043027,238527260.9416381,0.0,1515287.197799472
 12/25  13:00:00,56360.98702147934,19120123.67570647,5755474.408552097,22757076.603761323,205182033.7334412,553595028.463958,211659384.33389124,0.0,1519614.4587261055
 12/25  14:00:00,63217.85964723634,15297302.20619936,5428096.1301639965,22655288.999679897,193765241.69261095,553165862.5814886,197244822.50114492,0.0,1512623.9244299266
 12/25  15:00:00,592812.5464268463,14599334.01374669,5415571.887417661,22729911.47316272,189417770.318818,550833050.8395509,199245571.52625585,0.0,1609109.3310548656
 12/25  16:00:00,7292656.256429388,15162896.662509514,5890831.37691084,24720619.729271397,196400218.67677853,539198375.4497569,208578353.03622305,0.0,3584415.9179541366
 12/25  17:00:00,19131423.16644746,15360555.264275152,6395360.800764094,30684514.44569297,201083368.71925652,552568579.7549913,213599013.63890404,0.0,9536954.480575332
 12/25  18:00:00,1264534.282638919,14963986.3044971,5407663.981280544,23571697.112673692,227927274.72654888,520017988.2966193,233590964.3604402,0.0,2404438.49819855
 12/25  19:00:00,259489.99230377516,14874616.109507393,5361630.587264292,22904329.280160364,234250126.58649704,521699497.04276377,244360271.8728973,0.0,1731676.3932065647
 12/25  20:00:00,0.0,578437.3781668104,49428.2364354305,51396.42261372409,44397515.80743098,356143619.6241072,24833622.153899558,0.0,0.0
 12/25  21:00:00,0.0,644396.725123873,54125.61375774894,105584.10775092062,102928345.96959123,36614515.63104804,62192114.334510535,0.0,0.0
 12/25  22:00:00,0.0,732004.9444124515,63077.57260452285,114055.11945313995,110917721.79030406,29730158.43663739,80130265.67625497,0.0,0.0
 12/25  23:00:00,0.0,819461.9758229961,70141.1680178371,117279.6928300735,113379390.27578013,27345536.63275342,92107164.13836342,0.0,0.0
 12/25  24:00:00,0.0,898466.7586664152,75855.54270713651,119935.06497397952,115377475.22819065,22564086.43423824,100998813.99423397,0.0,0.0
 12/26  01:00:00,0.0,1293290.2059651653,141050.1986392296,143148.15195531156,123382969.00606841,20257584.20447748,124728692.14034478,0.0,0.0
 12/26  02:00:00,0.0,4969154.424437793,558366.8523276898,296792.0793474197,144952335.70746487,20828544.78555805,220569351.5727589,0.0,0.0
 12/26  03:00:00,0.0,11875977.167940648,1187955.2151715085,537092.6438889859,169898925.40770403,21698433.712943435,261298338.50400466,0.0,0.0
 12/26  04:00:00,0.0,21078367.663960278,1885475.560428124,828211.4790524169,186045804.56919318,22687072.89336348,245198403.41321152,0.0,0.0
 12/26  05:00:00,0.0,28106866.78648186,2273378.9472980695,985924.6233466973,196177501.97805747,23232689.424527705,232247102.99800834,0.0,0.0
 12/26  06:00:00,0.0,34158694.26655366,2630275.266529339,1118366.9268225273,201849891.5070747,23722028.047234807,239509525.0859453,0.0,0.0
 12/26  07:00:00,0.0,39093706.95018602,2893314.207026084,1215278.7659655218,204746641.95793915,33378668.964508396,245665412.3562827,0.0,0.0
 12/26  08:00:00,0.0,11426446.7805513,958016.4883457933,422408.23298718815,198138135.58161604,492419051.9239982,138553624.50980693,0.0,0.0
 12/26  09:00:00,3827.1273308733007,136752871.40218854,12233154.359902065,23658637.620680843,425169147.6308297,529325329.15592206,609565204.6624179,0.0,1438975.0895597357
 12/26  10:00:00,272626.835283005,22886931.03145545,5931935.910565874,22989445.22313224,297610091.876696,544693035.3952951,253780174.9654792,0.0,1579855.2715184179
 12/26  11:00:00,31376200.84491297,2861384.8274489357,6597468.821453555,35708806.5263353,265711145.38969013,560486972.6344739,198880433.71988887,0.0,14716490.154674845
 12/26  12:00:00,75408021.02510957,1013203.4152967769,10652065.972502906,55757396.031435944,236540445.19648403,591491939.4555836,195879009.5962799,0.0,34826558.65605088
 12/26  13:00:00,82374629.90535192,684385.2517362734,11613925.982799359,60066845.118093684,219570420.37979966,596763248.5525377,198251793.92012262,0.0,39149301.26494761
 12/26  14:00:00,99398628.78495073,484630.30865756364,13093704.625251092,66716115.32896424,209852344.449247,604892297.4058601,197657870.9729578,0.0,45793503.9483269
 12/26  15:00:00,114170289.4224383,377670.1434043898,13391005.329436975,74293638.51078159,213521177.51803383,610372211.3191891,206290556.31891727,0.0,53340549.75713941
 12/26  16:00:00,98521368.3431401,355558.79039697064,11354478.665653605,66165582.99322452,237226818.670261,586106986.0024526,234349591.9659438,0.0,45202593.6613187
 12/26  17:00:00,97536444.72212876,366122.91461222584,11008873.533366652,66251101.78254133,253486749.03355056,592748679.8244421,252865989.46849987,0.0,45269222.802834384
 12/26  18:00:00,49700669.67185303,365535.39535476523,6833910.196801812,45482406.640919596,284337576.1996622,543354944.0403864,287248900.73506224,0.0,24501707.55990773
 12/26  19:00:00,27272275.127335213,369119.3554313708,5942398.727363804,35282845.542940386,279743638.1092316,534658781.4456434,279117696.7363168,0.0,14322492.51086287
 12/26  20:00:00,0.0,348861.4160144671,31062.194159116538,85135.09585695485,85700596.23221998,356158992.25507414,78396869.76957923,0.0,0.0
 12/26  21:00:00,0.0,420386.86891878815,35597.58556818218,142047.62806995012,147391933.5537772,36632451.1231775,135554106.15168718,0.0,0.0
 12/26  22:00:00,0.0,499408.9537911507,40156.69506806932,155860.6720469697,161394131.53607333,29749043.111694768,153435111.853322,0.0,0.0
 12/26  23:00:00,0.0,700554.6117709584,67166.62449555674,163186.69907306216,162738717.35464954,27388469.095474124,163133233.94916537,0.0,0.0
 12/26  24:00:00,0.0,637301.9860355257,62219.57326211969,119973.81153650924,116824675.02206095,22550489.211355757,118541794.22000337,0.0,0.0
 12/27  01:00:00,0.0,738640.8195488951,70846.09012211236,130749.13185605821,126495246.58705597,20174981.075861108,129065841.83420542,0.0,0.0
 12/27  02:00:00,0.0,1239264.7208682115,129615.56829697233,170028.97817446792,154685177.66965905,20273030.400354378,163920301.9406171,0.0,0.0
 12/27  03:00:00,0.0,2035754.1865588229,220762.35673913482,210493.87304450994,152813294.10660487,20404642.083666585,189215529.38556042,0.0,0.0
 12/27  04:00:00,0.0,3193962.702755442,323679.66203310806,251529.05040497027,153533757.95983735,20548594.56632102,194569979.40720102,0.0,0.0
 12/27  05:00:00,0.0,4174581.9883815097,406568.77455840464,279231.7247190851,154701501.24368417,20659186.35316043,185520223.3175546,0.0,0.0
 12/27  06:00:00,0.0,4874487.032338988,468260.9578444835,299331.09861378523,154601319.27125904,20740977.910341207,177731018.88639802,0.0,0.0
 12/27  07:00:00,0.0,5972963.596470557,590664.8144097641,346857.15591831447,156806977.9817506,30207597.96184487,183538198.3068939,0.0,0.0
 12/27  08:00:00,0.0,897591.7666206069,62393.90063499768,154508.32224112688,153843166.21977866,491255529.4255413,92526012.38970782,0.0,0.0
 12/27  09:00:00,12256.449694076797,63319746.151192375,8158637.197520011,23732988.947935186,368518251.64295316,525325163.32079446,536528345.5710473,0.0,1514367.8081936825
 12/27  10:00:00,6574226.470340875,21988266.858569432,5931970.526753396,25407735.97442636,260034268.4711628,547111360.7627769,257942746.02652717,0.0,4108826.63424977
 12/27  11:00:00,16292217.03532163,19023897.780652404,6083448.729480378,29479215.509726856,250371198.66470176,553743361.5258924,261235443.34258205,0.0,8229759.594764814
 12/27  12:00:00,30632717.647568047,15381215.508619433,6665891.624065589,36171211.771371014,241766955.50421947,567919580.8470814,247878386.62041473,0.0,14972375.659838144
 12/27  13:00:00,29546653.47540591,9563974.42293156,6470773.238562392,36294477.82001158,221446434.07206213,567847728.5102187,217724441.303281,0.0,15193987.070533488
 12/27  14:00:00,47201502.2265831,8040850.002004627,7144175.551357226,43917543.34865293,186560960.28600052,576144196.351655,193183168.38600856,0.0,22867034.421672966
 12/27  15:00:00,94889968.17831984,6738957.607753476,9100055.377878416,64964012.83178199,159260743.36227015,596751635.688631,166115470.20108703,0.0,43881424.22207564
 12/27  16:00:00,112659809.08526227,6050965.509166726,10463110.830285117,74134107.68985072,154875426.5486798,593184142.8637102,159374678.98383743,0.0,52767585.977491155
 12/27  17:00:00,117929440.67746644,7761200.228203885,10257936.773540737,76554657.85688451,169568228.06634957,602301299.1389594,178412434.19078416,0.0,55166607.35942098
 12/27  18:00:00,58842862.59800237,8688471.724695913,7812623.858088512,49852687.1312482,210160204.4168225,548703938.1920018,210919738.99285874,0.0,28736113.644076273
 12/27  19:00:00,39139564.96413778,9079296.769879276,6853538.679968635,40569757.74556892,216593722.18936312,540856833.6008768,222365552.79647982,0.0,19463006.13988492
 12/27  20:00:00,0.0,135622.42678099347,13298.718917893017,31454.435686893412,30651210.621679027,356087548.1196629,16874510.661321584,0.0,0.0
 12/27  21:00:00,0.0,158967.49614842105,14609.861064943369,84433.23100413238,88382317.31288037,36553849.001608446,52347379.846324384,0.0,0.0
 12/27  22:00:00,0.0,186751.95999293413,16901.474537863174,94512.91309410956,99106799.5374132,29664440.132211696,68539023.94005537,0.0,0.0
 12/27  23:00:00,0.0,241119.1602131909,24047.938017749126,100877.52954196482,104740082.25609215,27283041.23946522,81636252.46779679,0.0,0.0
 12/27  24:00:00,0.0,292231.6940681434,28228.284370445628,101820.35361459907,104979233.61808513,22498344.464542173,88645125.50039703,0.0,0.0
 12/28  01:00:00,0.0,335854.5022023726,31191.417045690647,103758.48572287256,106524810.30553949,20108335.756651506,94815745.27946742,0.0,0.0
 12/28  02:00:00,0.0,382896.4506969723,34047.463150413845,110708.17199034638,113566601.62323111,20118141.4890237,104682138.41935691,0.0,0.0
 12/28  03:00:00,0.0,492008.87814798986,51053.96441372323,120346.92702657511,119585245.6598667,20144786.745323237,116361859.36708054,0.0,0.0
 12/28  04:00:00,0.0,925733.0117891445,120126.86774213804,139870.17126176952,121893942.82011846,20233382.892886847,133273212.9336039,0.0,0.0
 12/28  05:00:00,0.0,1853955.209382952,227286.32489904578,174224.06087285088,122299857.53078812,20374896.239654835,155478371.14939642,0.0,0.0
 12/28  06:00:00,0.0,3539452.3760672333,442866.09369101713,245560.0584976967,122024672.12421735,20661812.006071653,180262764.25518608,0.0,0.0
 12/28  07:00:00,0.0,4887362.409143241,563593.4105812248,282855.8910638506,123161942.41296989,30116525.29316187,165635938.28780302,0.0,0.0
 12/28  08:00:00,0.0,1755435.9307291103,230260.89544869127,164354.3345782566,116967651.6335992,491433242.43269205,93792981.89339761,0.0,0.0
 12/28  09:00:00,380725.1153799481,60494695.439384,7895488.11238869,23748436.11888974,328322339.93580437,525077461.40661776,464495901.23083633,0.0,1743510.173076504
 12/28  10:00:00,11763154.620980868,22281189.46885347,6065567.737497734,27436798.046425,217521295.11473474,549274020.0455198,226400592.65662634,0.0,6196556.26116272
 12/28  11:00:00,31904881.844444755,13710499.893055495,6738027.374046156,36738235.988171086,194513559.3518711,561656960.6489023,195897904.6062904,0.0,15607149.198533753
 12/28  12:00:00,69602395.73201331,4413022.736767739,7714250.901573576,53391708.7645284,173613939.3772929,586188437.1177468,142372367.41862187,0.0,32400334.28513603
 12/28  13:00:00,74327936.28274071,217488.14321185922,7613276.942897594,56005325.37310469,166681159.31730333,588701079.767647,110394885.56121616,0.0,35132988.83671662
 12/28  14:00:00,97041166.61420774,151782.08352251427,9072918.104348134,66200544.13460134,165340076.51142022,600355939.6905942,131539831.57842174,0.0,45287143.7818384
 12/28  15:00:00,147731384.7819468,121647.29540510809,12865918.666203432,90118088.5827229,165666392.15380192,625671574.7278969,145206491.5577993,0.0,68539795.35084392
 12/28  16:00:00,145812585.60878888,591133.7184091784,12191080.754125288,89408006.47480084,171016193.8153541,610186011.5725007,169356242.84844428,0.0,67827697.53156261
 12/28  17:00:00,145025740.06151193,2110804.9204141772,11938989.084262813,89060865.04496436,174213598.00281397,616488558.6377614,206148943.7743381,0.0,67456830.04272059
 12/28  18:00:00,83919149.66224705,3426131.7957371366,8674876.01120482,60943194.77976005,205714621.1648816,560656697.9936298,235919287.35894376,0.0,39873485.148091964
 12/28  19:00:00,56260978.843331,4177603.7064115973,7573431.907402982,48139444.35484041,207972859.83336425,549146413.4375827,227800668.64070764,0.0,27090185.599135086
 12/28  20:00:00,178542.62602769127,47804.65797116495,38621.55100468077,22284691.562708348,14353582.595489874,378366108.0787711,9738667.488669204,0.0,1635766.788010403
 12/28  21:00:00,162895.9680258714,60545.22910001731,37844.73632256217,22323258.479968492,68917072.88497204,58815909.12583042,45342246.060572036,0.0,1624379.7821567822
 12/28  22:00:00,140240.04347441602,80386.35217017046,36575.62081856488,22317690.974883914,77905582.83922884,51907292.3402822,56450186.62170003,0.0,1610364.3267877304
 12/28  23:00:00,112781.43530803829,104551.83188344789,34676.511714531094,22315793.60397809,85743384.33090585,49508585.88759813,67236568.63743295,0.0,1601032.7619756223
 12/28  24:00:00,83561.51738906442,131064.20117848067,32220.185616245406,22302120.989888333,94408408.89566644,44702637.0020617,78790393.70723513,0.0,1579168.0564970546
 12/29  01:00:00,52111.267728055784,166645.11965675073,30842.904192523652,22294702.3852643,102953534.41600603,42298931.14333977,90552651.66486096,0.0,1563271.6063501074
