Date/Time,CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 12/24  17:00:00,0.0,13503484.163366579,1348665.783178597,604349.6921714079,94777252.00357951,21926401.329232942,136463205.0141742,0.0,0.0
 12/24  18:00:00,0.0,18681538.244646307,1823738.142098443,829798.5982355591,100233696.06620014,22626922.59421694,132983222.20044465,0.0,0.0
 12/24  19:00:00,0.0,25339010.884465437,2327163.115215359,1053228.5626853746,111035292.12006687,23353777.531783674,140530056.90230554,0.0,0.0
 12/24  20:00:00,0.0,32324659.944961537,2737849.5990501763,1238490.7094915567,123358216.63074616,23949726.162424672,155665155.06802192,0.0,0.0
 12/24  21:00:00,0.0,41539045.373436734,3453393.898164073,1541202.3791353316,135554259.54761368,24967982.131182343,180080707.64354563,0.0,0.0
 12/24  22:00:00,0.0,52400431.16793569,4136373.534142998,1847633.5604312606,146860737.3860758,25957392.9484572,199376654.41404992,0.0,0.0
 12/24  23:00:00,0.0,63006433.23943293,4835140.498547909,2120440.528119216,156646703.10223192,26928966.880550064,219030128.7498864,0.0,0.0
 12/24  24:00:00,0.0,73161631.93248984,5588905.8663855335,2392004.289706824,164513262.9379931,27954296.00997529,236559010.14979962,0.0,0.0
 12/25  01:00:00,0.0,83375045.48959176,6232892.0955598885,2623525.4430684103,172271857.86866692,28829803.39251124,253486772.6986516,0.0,0.0
 12/25  02:00:00,0.0,94382071.85123788,6823238.291244523,2844884.650446632,182271535.98854843,29641508.79557409,273701411.90494996,0.0,0.0
 12/25  03:00:00,0.0,106591018.00608039,7425859.656116237,3078677.9116539587,194658122.23382178,30477923.421653133,297851362.77921593,0.0,0.0
 12/25  04:00:00,0.0,115359393.00714208,7836850.099842556,3235287.9758480126,201413127.9826184,31045523.929573506,313734460.9674302,0.0,0.0
 12/25  05:00:00,0.0,121731063.00279701,8175255.796306269,3362334.5073106443,204449656.93678048,31510976.15749985,323183894.29507995,0.0,0.0
 12/25  06:00:00,0.0,127846723.3042479,8498883.896108532,3482171.784749323,207870234.25144953,31954441.534740802,332355055.03211886,0.0,0.0
 12/25  07:00:00,0.0,131222927.4832734,8683315.949048802,3541309.595840916,205353573.7587889,41494701.53640652,333741569.07905805,0.0,0.0
 12/25  08:00:00,0.0,19316689.156829394,1403202.7832958738,519090.525033263,193073150.18583432,492960920.51099426,126029480.18532911,0.0,0.0
 12/25  09:00:00,0.0,503263102.8586,75967772.72270434,5868961.766654653,451162974.6782339,575270271.6646985,1006972354.151767,0.0,0.0
 12/25  10:00:00,0.0,207640834.2533689,60990627.83761883,2093315.8800975145,301790033.9147306,578855597.9793136,468951726.13320667,0.0,0.0
 12/25  11:00:00,0.0,152728481.6479651,59232865.450635694,1386096.8277961938,262345954.5672598,578799659.5651172,400657953.48622674,0.0,0.0
 12/25  12:00:00,0.0,113450271.85544348,58257156.893855944,984770.9758823776,227614310.25802624,584324405.3213832,323346077.00809115,0.0,0.0
 12/25  13:00:00,0.0,87625067.62980425,57743479.05583716,790853.023807111,206359997.83224517,583616809.5312892,285396980.3174441,0.0,0.0
 12/25  14:00:00,0.0,72367245.28037807,57451756.951580316,688342.1874381937,194788556.20301402,583222576.5906634,259877398.9496234,0.0,0.0
 12/25  15:00:00,0.0,58286464.63428749,57245524.404533155,613258.5927013875,189989387.53005302,580546350.4762052,241356714.65102845,0.0,0.0
 12/25  16:00:00,0.0,51958245.9956488,57175335.63178766,593709.8247213813,197127880.43490046,566355969.8000838,242871922.31208035,0.0,0.0
 12/25  17:00:00,0.0,49898513.01981093,57152271.66000863,591336.2512592629,203085670.20724976,573232312.4198022,248156050.8225914,0.0,0.0
 12/25  18:00:00,0.0,60199894.562827036,57127319.47941957,631559.5604423869,229763582.0897802,548797506.2425271,278430486.6187663,0.0,0.0
 12/25  19:00:00,0.0,71815914.27987733,57126558.87755369,656221.985500915,235657120.5630547,551216318.0383942,301257832.6250255,0.0,0.0
 12/25  20:00:00,0.0,1018132.117919403,87709.22955549756,58708.10583717832,45089096.02313565,356189212.30045074,28272192.981386743,0.0,0.0
 12/25  21:00:00,0.0,1132590.3567715206,93894.71128421914,114174.28767444353,104681654.3844079,36662874.90849803,65714526.74928318,0.0,0.0
 12/25  22:00:00,0.0,1248159.8948494538,99899.07877746643,122043.38279044851,112373513.78873706,29774968.20614764,82598241.47204834,0.0,0.0
 12/25  23:00:00,0.0,1348875.2485255606,105005.40966306932,125017.3903491187,114814476.35160357,27388138.571917694,94014235.631636,0.0,0.0
 12/25  24:00:00,0.0,2053927.4448927783,214733.35698790403,158667.2120956916,116854447.24113981,22741696.395640723,125051551.8024626,0.0,0.0
 12/26  01:00:00,0.0,4840715.04489531,526888.1764042397,274325.26138760935,124990337.70347004,20774599.29167479,185315890.2178621,0.0,0.0
 12/26  02:00:00,0.0,10899458.642990436,1108915.6476219506,490035.5867229651,146106063.51357222,21572337.088227853,233370042.65681124,0.0,0.0
 12/26  03:00:00,0.0,22301604.11222542,1959437.8891696802,852526.1233301855,170560327.27145547,22785349.866382807,239939032.8193798,0.0,0.0
 12/26  04:00:00,0.0,31401779.389940087,2476409.297577735,1059668.3025280628,186493296.18069318,23509463.453988735,227303319.578848,0.0,0.0
 12/26  05:00:00,0.0,38899092.78405198,2880366.2838593237,1216111.4014343808,196721154.91785726,24069863.539176643,238171754.00617123,0.0,0.0
 12/26  06:00:00,0.0,45349118.03611095,3234563.63038756,1349916.0653532273,202468135.02785298,24557865.549623724,249440011.47839242,0.0,0.0
 12/26  07:00:00,0.0,50847546.39979509,3584367.381175096,1476867.9159302176,205196271.2928228,34331311.2886221,258558483.1799494,0.0,0.0
 12/26  08:00:00,0.0,14353829.17749279,1125491.4818496266,464811.1144355073,198490521.62341186,492628929.7989503,137724104.18753424,0.0,0.0
 12/26  09:00:00,0.0,325627971.10960627,65885047.62884575,3426870.5720009306,427022888.3504484,562745455.3761861,787015580.7890617,0.0,0.0
